date,area_type,area_code,area_name,metric,metric_name,value,week,cases_week
2021-08-03,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3755,30,NA
2021-08-04,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,4064,30,NA
2021-08-05,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3856,30,NA
2021-08-06,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3502,30,NA
2021-08-07,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,2893,30,NA
2021-08-08,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,2938,30,24665
2021-08-09,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3914,31,NA
2021-08-10,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,4070,31,NA
2021-08-11,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,4546,31,NA
2021-08-12,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,4095,31,NA
2021-08-13,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3872,31,NA
2021-08-14,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3354,31,NA
2021-08-15,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3124,31,26975
2021-08-16,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,4741,32,NA
2021-08-17,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,5195,32,NA
2021-08-18,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,5019,32,NA
2021-08-19,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,4503,32,NA
2021-08-20,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,4059,32,NA
2021-08-21,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3459,32,NA
2021-08-22,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3347,32,30323
2021-08-23,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,4582,33,NA
2021-08-24,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,4171,33,NA
2021-08-25,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,4073,33,NA
2021-08-26,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3703,33,NA
2021-08-27,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3551,33,NA
2021-08-28,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3028,33,NA
2021-08-29,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,2792,33,25900
2021-08-30,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3729,34,NA
2021-08-31,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,5406,34,NA
2021-09-01,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,5084,34,NA
2021-09-02,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,4742,34,NA
2021-09-03,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,4234,34,NA
2021-09-04,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3468,34,NA
2021-09-05,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3370,34,30033
2021-09-06,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,4534,35,NA
2021-09-07,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3744,35,NA
2021-09-08,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3365,35,NA
2021-09-09,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3214,35,NA
2021-09-10,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,2870,35,NA
2021-09-11,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,2286,35,NA
2021-09-12,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,2473,35,22486
2021-09-13,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3384,36,NA
2021-09-14,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3187,36,NA
2021-09-15,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,3168,36,NA
2021-09-16,region,E12000008,South East,newCasesBySpecimenDate,New cases by specimen date,2858,36,NA
